row,group_id,ANGER,ANX,Disengagement,Engagement,negEmotions,posEmotions,negRelationships,posRelationships
526,25021,0.008618577,0.00215668,0.000800881,0.001273954,0.002265521,0.005738147,0.001603905,0.006773851
527,25023,0.010717075,0.002154501,0.000772395,0.001241735,0.0023431,0.00534774,0.001649888,0.007384186
528,25025,0.008410209,0.002141271,0.000688457,0.001272717,0.00221916,0.005605887,0.001426639,0.007012875
529,25027,0.008896575,0.00226035,0.00082291,0.001132316,0.002604113,0.00562771,0.001647085,0.006974927
530,26005,0.007851814,0.001962954,0.000726179,0.001157348,0.002014013,0.006212237,0.001418319,0.007233427
531,26009,0.006894463,0.001638994,0.000463194,0.001086724,0.001496473,0.006947909,0.001532103,0.007411102
532,26015,0.009950698,0.002209035,0.0011246,0.000833409,0.002931992,0.004217249,0.00197809,0.007018707
533,26017,0.010403943,0.003505157,0.000860357,0.000961263,0.002172135,0.005560453,0.001641051,0.006882853
534,26021,0.009797675,0.002168325,0.001119734,0.00105787,0.002166779,0.005156345,0.001701254,0.007548927
535,26023,0.012206262,0.001766696,0.001053995,0.001003804,0.00220837,0.005520924,0.001565935,0.007538571
536,26025,0.012817245,0.003207131,0.001224664,0.001010404,0.002458349,0.004914443,0.001783995,0.007650202
537,26027,0.012265987,0.002388781,0.001060189,0.000952828,0.002697443,0.00456284,0.001811716,0.008132591
538,26035,0.008500819,0.002033241,0.000675518,0.001364412,0.00223389,0.005812126,0.00160519,0.007383875
539,26037,0.009271565,0.001998723,0.000596478,0.000899949,0.002668453,0.00578688,0.001716181,0.007660029
540,26041,0.009633203,0.002676707,0.001014795,0.000926552,0.002485513,0.004838662,0.00151484,0.006603524
541,26045,0.009752295,0.001907939,0.000823139,0.001210179,0.002371296,0.005729269,0.001744402,0.008422189
542,26047,0.007748377,0.001470048,0.000719711,0.001301605,0.001623178,0.005864878,0.001270979,0.009769693
543,26049,0.01259069,0.002345182,0.001185624,0.000818399,0.002324099,0.004501768,0.001654047,0.00711566
544,26055,0.005642925,0.001749258,0.000452976,0.001315558,0.001802266,0.007447601,0.001204723,0.007828293
545,26057,0.008287856,0.00143928,0.000563718,0.000575712,0.001727136,0.004389805,0.001007496,0.005241379
546,26059,0.008876334,0.002165309,0.001261902,0.000889067,0.002208329,0.007112539,0.001663416,0.009492945
547,26061,0.007034849,0.001996989,0.000764,0.001210297,0.001959168,0.005075681,0.001369148,0.005832117
548,26063,0.010704483,0.002250686,0.000750229,0.001061299,0.001903019,0.005032022,0.001811528,0.007429094
549,26065,0.008450766,0.00212738,0.000776585,0.001224855,0.00231153,0.005824522,0.001491152,0.006969679
550,26067,0.009020601,0.002077553,0.000831021,0.001072285,0.002198185,0.005696516,0.001702253,0.008725723
551,26073,0.007523408,0.002264164,0.000718315,0.001155186,0.002196953,0.006317815,0.001566852,0.007313375
552,26075,0.010512268,0.00252427,0.000873987,0.000955978,0.002206774,0.005393948,0.001686917,0.00745593
553,26077,0.009836419,0.002322291,0.000865699,0.001141685,0.002237373,0.005360495,0.001553305,0.007582535
554,26081,0.00838328,0.002118614,0.000810976,0.001245255,0.002089822,0.00592396,0.001525978,0.007365961
555,26087,0.010901472,0.002444374,0.001025764,0.000938465,0.002269776,0.004845099,0.001735069,0.008762645
556,26091,0.009768585,0.002327142,0.001201455,0.001158159,0.002191843,0.006304931,0.001639823,0.008204529
557,26093,0.009372989,0.002161531,0.000743548,0.001041443,0.002471342,0.006272491,0.001560973,0.007557017
558,26099,0.01066947,0.002291165,0.001031134,0.000941875,0.002419852,0.005327069,0.001772039,0.007771562
559,26103,0.008282449,0.002345407,0.000849199,0.000966837,0.002345407,0.005267976,0.001613846,0.006811974
560,26107,0.009982317,0.002021811,0.000778548,0.001025994,0.002299433,0.005166181,0.001520885,0.007350944
561,26111,0.007411175,0.004004997,0.000734035,0.001049541,0.001963865,0.005730622,0.001210513,0.006992647
562,26115,0.009039205,0.002413862,0.000931877,0.001172361,0.002440916,0.005621321,0.001487997,0.00722956
563,26117,0.008976661,0.002757117,0.001154142,0.000737369,0.002003719,0.0058188,0.00192357,0.007630162
564,26121,0.010996393,0.00198758,0.001155908,0.000844758,0.002231848,0.004316844,0.001544119,0.006563231
565,26125,0.008981112,0.002120331,0.00082467,0.001075337,0.002554408,0.005476024,0.001450855,0.006801255
566,26127,0.00744174,0.002165586,0.000568115,0.002368082,0.002081212,0.007317992,0.001226228,0.007469865
567,26133,0.007648819,0.005457853,0.000704239,0.001036796,0.002621335,0.007316262,0.000880299,0.007707506
568,26139,0.006224279,0.00185515,0.000627743,0.00106997,0.001813033,0.005765004,0.001137157,0.006330574
569,26145,0.011826824,0.002283359,0.001179786,0.000903893,0.002339757,0.004912728,0.001609631,0.007206757
570,26147,0.008046445,0.001974359,0.001114696,0.001083175,0.002547468,0.006272674,0.001564586,0.007613748
571,26149,0.007432618,0.001781635,0.000598447,0.000689813,0.00187757,0.003978986,0.001443582,0.005989036
572,26155,0.010936562,0.002464637,0.001230205,0.000879322,0.002515367,0.005305522,0.001881241,0.007791296
573,26157,0.010642278,0.00189626,0.00094168,0.000722385,0.002334851,0.004115014,0.001715664,0.00668206
574,26159,0.010096974,0.002042484,0.000879156,0.000772592,0.002282253,0.005292697,0.001625107,0.007459506
575,26161,0.007796029,0.002107544,0.000687619,0.001311974,0.002174824,0.005652083,0.001355405,0.00646372
576,26163,0.011239161,0.002076959,0.000910797,0.00091519,0.002115817,0.004199798,0.001550274,0.006561798
577,26165,0.007209191,0.001736407,0.001224787,0.000992233,0.001984465,0.005131703,0.001379824,0.00665106
578,27003,0.009973192,0.003883328,0.000840585,0.001024463,0.002358308,0.004858173,0.001710357,0.006907099
579,27007,0.007558455,0.002071373,0.000672167,0.000884792,0.002153679,0.005212727,0.001310041,0.006906864
580,27013,0.00918629,0.002143555,0.000746041,0.001126943,0.002311677,0.005125093,0.001668085,0.007040108
581,27019,0.005173734,0.001005141,0.00038104,0.000622274,0.001224444,0.00430383,0.000671617,0.003967565
582,27025,0.008214177,0.002137207,0.000973532,0.000973532,0.002601156,0.007354731,0.001574384,0.007012473
583,27027,0.007631839,0.003782398,0.000631331,0.001128574,0.002106298,0.006000436,0.001352054,0.006927877
584,27035,0.006869125,0.002144687,0.000594385,0.000980428,0.001997622,0.005710994,0.001415493,0.007316445
585,27037,0.008363739,0.002453391,0.000695581,0.001090513,0.002081507,0.006106242,0.001424685,0.006578692
586,27049,0.008471763,0.001674147,0.000591725,0.001515392,0.002121549,0.005873948,0.001804038,0.007620257
587,27053,0.006575784,0.002197366,0.000559205,0.001369532,0.002018988,0.006182093,0.001188966,0.006666499
588,27061,0.006463521,0.001838993,0.000784277,0.000892453,0.002035063,0.005780659,0.001440094,0.006179559
589,27079,0.008360956,0.002349973,0.00103069,0.001005953,0.002803476,0.005837827,0.001525421,0.0069922
590,27083,0.008811894,0.002585013,0.000714092,0.001328211,0.00232794,0.005241434,0.00162813,0.007098073
591,27085,0.004693131,0.001707816,0.000699263,0.001237158,0.001654026,0.00531171,0.000914421,0.007019526
592,27097,0.005286072,0.001040922,0.000371111,0.000642656,0.001231003,0.003466722,0.000561193,0.00418179
593,27099,0.009218474,0.002334438,0.000724187,0.00110758,0.002104402,0.004506999,0.001576172,0.007097033
594,27109,0.008017722,0.00244156,0.000779673,0.001127962,0.002133934,0.005874948,0.00152929,0.006879153
595,27111,0.009155673,0.002744063,0.000883905,0.001042216,0.002480211,0.004709763,0.001556728,0.007941953
596,27119,0.012057162,0.002052763,0.000778245,0.000868477,0.002627988,0.005481553,0.002458804,0.007229785
597,27123,0.007328692,0.002201464,0.000595496,0.001399589,0.002039661,0.00599412,0.001208478,0.006561049
598,27131,0.006930639,0.002195522,0.000737302,0.001125068,0.002282906,0.006428181,0.001452758,0.006690333
599,27137,0.007213228,0.001935878,0.000698098,0.000894102,0.002111074,0.004859162,0.001385455,0.00647217
600,27139,0.009026432,0.002317043,0.000862049,0.001254305,0.002294237,0.005610162,0.001614632,0.006937444
601,27141,0.007535302,0.002125142,0.000832931,0.001128738,0.002498793,0.005931715,0.001424546,0.00802572
602,27145,0.007979346,0.002993438,0.000797461,0.001306228,0.002226739,0.005892222,0.001445842,0.007002042
603,27147,0.006556811,0.002139591,0.000810974,0.001414891,0.002105082,0.006505047,0.001035286,0.00738504
604,27153,0.012803419,0.001911685,0.000675787,0.000596641,0.002185653,0.00368943,0.001570748,0.005911612
605,27163,0.006837469,0.003154058,0.000610226,0.001174501,0.001961177,0.006254813,0.001174501,0.007184856
606,27169,0.009071336,0.002231108,0.000573845,0.001101782,0.002015342,0.004751433,0.001781214,0.00636738
607,27171,0.007315162,0.00211739,0.000801498,0.001226172,0.001902062,0.005975345,0.001232153,0.009330869
608,28011,0.01202274,0.002319271,0.001246851,0.00071064,0.002196524,0.003811616,0.001873506,0.00742296
609,28033,0.010397751,0.002221992,0.001065873,0.000830503,0.002289066,0.004561059,0.001914669,0.007687946
610,28035,0.010625132,0.00237586,0.00123848,0.000839308,0.00228086,0.004702041,0.001701276,0.007226937
611,28045,0.007607786,0.001819253,0.00077525,0.00058919,0.001994976,0.005137323,0.001416123,0.008186639
612,28047,0.010436755,0.002210362,0.001091727,0.000962309,0.002189861,0.004935835,0.00167475,0.007310213
613,28049,0.010852241,0.002134364,0.001037519,0.000850116,0.002073641,0.004222313,0.001525393,0.006207662
614,28059,0.009861634,0.00225457,0.00125941,0.000882712,0.002248947,0.004779013,0.001619242,0.007345624
615,28067,0.011220035,0.002648549,0.001446939,0.000866161,0.002383193,0.004255703,0.001952617,0.00794064
616,28071,0.00977111,0.002291247,0.000897427,0.001043732,0.002321292,0.00510632,0.001587152,0.007102343
617,28075,0.010399613,0.002296018,0.001113421,0.00092236,0.002226841,0.004285681,0.001663543,0.007056056
618,28081,0.008520036,0.002224942,0.000986201,0.001043345,0.002221255,0.005268339,0.001590824,0.007045343
619,28083,0.014594086,0.002630737,0.001890529,0.000810227,0.001950546,0.004031129,0.00200056,0.007462089
620,28087,0.010961699,0.002362979,0.001123991,0.000845776,0.002147825,0.004021144,0.001643327,0.006910878
621,28089,0.010222259,0.002148854,0.001117505,0.000945192,0.002219806,0.004971758,0.001512813,0.007191565
622,28093,0.010118369,0.002152161,0.00088335,0.000963654,0.002184283,0.004464931,0.001541847,0.007725294
623,28107,0.011455346,0.001974519,0.001042107,0.000752198,0.002076379,0.004050899,0.001590585,0.006722768
624,28109,0.010153544,0.002434959,0.00125294,0.000673751,0.002163095,0.00553185,0.00185577,0.00862874
625,28113,0.011016812,0.002610571,0.001622788,0.000614845,0.002338427,0.005039713,0.00175382,0.009434343
626,28121,0.008791944,0.002315888,0.00104597,0.001053874,0.002342235,0.005788403,0.001733623,0.007645856
627,28133,0.011166367,0.002201041,0.001537966,0.00065847,0.002076714,0.00390017,0.001818852,0.007174103
628,28137,0.012034018,0.002739588,0.001344583,0.00099163,0.002453864,0.004285858,0.00198326,0.007966654
629,28149,0.008537696,0.002199103,0.000965217,0.001149305,0.001960287,0.004079785,0.001706544,0.006836127
630,28151,0.013776805,0.002716868,0.001767979,0.000971269,0.002331941,0.003535957,0.002032056,0.006888403
631,29009,0.010415906,0.002163514,0.001204995,0.001214124,0.002510407,0.00548638,0.001360184,0.00680092
632,29019,0.007399991,0.002238526,0.000670855,0.001297019,0.002326902,0.005726369,0.001494359,0.006765792
633,29021,0.007617532,0.002451138,0.000744038,0.001085458,0.002093614,0.005585117,0.001410773,0.006612598
634,29023,0.007894064,0.002879666,0.000878354,0.001367563,0.00201243,0.00528124,0.00194572,0.007738406
635,29027,0.007314111,0.001874736,0.000739332,0.001122201,0.002376426,0.00541297,0.001491867,0.006693599
636,29029,0.006011344,0.001922984,0.000614062,0.000904934,0.001842186,0.005526558,0.001098848,0.006269896
637,29031,0.006925284,0.003101486,0.000691501,0.000924284,0.001951266,0.005254726,0.001502817,0.006415216
638,29037,0.008655961,0.002171113,0.000757895,0.000849071,0.002644086,0.005527506,0.001749427,0.008519198
639,29043,0.007437746,0.002067693,0.000778484,0.001209873,0.002221407,0.006455964,0.001606553,0.00729395
640,29047,0.009526537,0.002066836,0.000877396,0.000870054,0.002378881,0.005947202,0.001718081,0.007962643
641,29051,0.007183982,0.002318956,0.000649467,0.001243152,0.001888634,0.00591294,0.001271043,0.00683335
642,29069,0.008105653,0.002003121,0.001222836,0.000861808,0.00171197,0.003959658,0.001583863,0.008559849
643,29071,0.00773179,0.00158433,0.00086418,0.001531955,0.002127715,0.006317678,0.001361738,0.007168764
644,29077,0.006644026,0.002043533,0.000729429,0.001277349,0.002098381,0.006285531,0.001307318,0.006978206
645,29095,0.008802334,0.002137147,0.00075343,0.00113691,0.002150502,0.005562965,0.001414243,0.007106769
646,29097,0.006410197,0.001671021,0.000681641,0.001013999,0.001861819,0.005580841,0.001332509,0.00658407
647,29099,0.00897986,0.002076268,0.001234226,0.000963158,0.0025838,0.006124991,0.001597573,0.007878285
648,29101,0.008508467,0.002279178,0.001062684,0.001006754,0.002488919,0.006453011,0.001782793,0.007781367
649,29113,0.011332749,0.002459734,0.000954691,0.00080868,0.002864074,0.004852079,0.002313723,0.008131725
650,29127,0.009030003,0.002155549,0.001126323,0.001204,0.00242742,0.005340324,0.00151471,0.007942519
651,29147,0.011037762,0.002263272,0.000923351,0.000949884,0.002637388,0.004998833,0.001976715,0.007381503
652,29159,0.012892514,0.002392929,0.001595286,0.000879035,0.002368511,0.004321922,0.001977829,0.006088131
653,29161,0.007522831,0.002399108,0.000819796,0.001344224,0.002188131,0.006642756,0.001386419,0.006974291
654,29165,0.006799784,0.001902321,0.000701565,0.001106314,0.001848354,0.005410146,0.001173772,0.006098219
655,29169,0.01015571,0.002106857,0.001349705,0.001168647,0.002254996,0.005398821,0.001942259,0.008542647
656,29177,0.008284273,0.001898479,0.000460237,0.001093064,0.002147775,0.005657085,0.001745067,0.008111684
657,29183,0.006711227,0.00305969,0.00072352,0.001155189,0.002051105,0.006346073,0.001364236,0.007127964
658,29187,0.008855481,0.00234984,0.000899494,0.000962249,0.002210384,0.005780468,0.001687422,0.008144254
659,29189,0.00968638,0.002797037,0.00081604,0.000988363,0.00220815,0.005023701,0.001439107,0.006796773
660,29201,0.007961907,0.001863242,0.000767725,0.000508941,0.001984007,0.004252676,0.001397431,0.005753621
661,29213,0.006273937,0.001949184,0.000658611,0.001222047,0.001933956,0.007141933,0.001290573,0.008558137
662,29215,0.012673015,0.002152289,0.000778789,0.000757549,0.002393005,0.004177139,0.001911572,0.008333038
663,29510,0.00831411,0.002080297,0.000743361,0.001158839,0.002179964,0.005663179,0.001389646,0.006880667
664,30013,0.010982891,0.002450544,0.000731981,0.001040685,0.002316878,0.005995875,0.001683555,0.006759681
665,30029,0.005128805,0.002388987,0.000757348,0.001252965,0.001915645,0.009116019,0.00096896,0.009021351
666,30031,0.004922302,0.002874135,0.000419884,0.00127148,0.001646024,0.00704932,0.000944246,0.006101131
667,30047,0.005141741,0.00142281,0.000480812,0.000578937,0.001648497,0.003660056,0.000912561,0.005014179
668,30049,0.005773573,0.002434639,0.000615348,0.001471485,0.001915606,0.006800937,0.001118329,0.007063129
669,30063,0.006106328,0.00197308,0.000684255,0.001378904,0.00193497,0.006444125,0.001295754,0.006288219
670,30081,0.002510054,0.000836685,0.000188929,0.000985129,0.000580281,0.002186176,0.000539796,0.002725972
671,30093,0.004713737,0.00205124,0.000405546,0.001616306,0.001463492,0.004049582,0.001046191,0.006947179
672,30111,0.00660799,0.00270042,0.000662161,0.0012344,0.002046433,0.005981252,0.001485095,0.00656439
673,31001,0.007675762,0.002592964,0.000559844,0.00091343,0.001664801,0.004434557,0.001443809,0.004906005
674,31019,0.007567217,0.002177924,0.000623484,0.001093232,0.00204981,0.006192136,0.001477572,0.007131632
675,31043,0.009925712,0.001938616,0.00114766,0.000899518,0.002000651,0.004947347,0.002217776,0.007475302
676,31047,0.00471718,0.001273983,0.000658033,0.000749852,0.001189816,0.003699524,0.000791935,0.005023242
677,31053,0.008576441,0.002326035,0.000753687,0.00098759,0.00214411,0.004872978,0.001702294,0.007848743
678,31055,0.008809321,0.002114586,0.000783255,0.001107129,0.002232399,0.005783811,0.001498196,0.00710036
679,31079,0.007499687,0.002228868,0.000773281,0.001103062,0.002018491,0.005481197,0.001563619,0.006982271
680,31109,0.006723808,0.001941277,0.000671922,0.001080074,0.002025969,0.005048341,0.001297416,0.00584883
681,31119,0.008040434,0.002864474,0.00087372,0.00131611,0.001924396,0.005496693,0.001448827,0.006436771
682,31153,0.008432448,0.002076788,0.000823824,0.001065019,0.002314851,0.005375216,0.001581867,0.006565532
683,32003,0.009327328,0.002011304,0.000875002,0.001034718,0.00206664,0.005403618,0.001474942,0.007093576
684,32005,0.005344441,0.001858379,0.000679269,0.001089394,0.001678949,0.004319128,0.000897148,0.005536687
685,32023,0.010989011,0.002080949,0.000888405,0.001080493,0.002353073,0.005474496,0.001544704,0.007467405
686,32031,0.008388591,0.002153465,0.000931342,0.001214461,0.002170322,0.006020967,0.001559643,0.007479469
687,33001,0.008031824,0.002156576,0.000954965,0.001024532,0.002131279,0.006178812,0.001581068,0.008828682
688,33003,0.008881251,0.00229959,0.000878146,0.000975718,0.002807407,0.006111542,0.00192039,0.007552944
689,33005,0.006749175,0.002196777,0.000435976,0.001547883,0.001990618,0.005414211,0.002027794,0.007654923
690,33007,0.007576627,0.00211503,0.00065019,0.000562223,0.002363632,0.003897316,0.001338627,0.005408052
691,33009,0.005900071,0.002026324,0.000536702,0.001442158,0.00194235,0.006327242,0.001007685,0.006338195
692,33011,0.008644901,0.002351719,0.000801452,0.001177133,0.002599201,0.005962498,0.001712425,0.007325986
693,33013,0.007351051,0.002345549,0.000855876,0.001255118,0.002697382,0.006417822,0.001485515,0.006881942
694,33015,0.007882842,0.002305361,0.000808867,0.001100083,0.002683546,0.006272833,0.001548794,0.006843775
695,33017,0.006860625,0.002689547,0.000706576,0.001309318,0.002086805,0.006713738,0.001162431,0.006888483
696,33019,0.007841815,0.002114038,0.000891389,0.001180488,0.002312793,0.006275861,0.001559931,0.006962471
697,34001,0.010098609,0.001895416,0.000819508,0.000707535,0.001880811,0.003593664,0.001405334,0.00594914
698,34003,0.010245129,0.002257387,0.000797421,0.001166958,0.002302628,0.005142648,0.001528884,0.006756517
699,34005,0.009287062,0.002142642,0.000922963,0.000983127,0.002072907,0.005364126,0.001464435,0.007122542
700,34007,0.010512852,0.002058127,0.00088691,0.000915014,0.00220649,0.00466853,0.001531994,0.006770447
701,34009,0.009296321,0.002096828,0.000866995,0.001107614,0.002283977,0.005709943,0.00173017,0.007352267
702,34011,0.013261258,0.002057984,0.00128183,0.000803594,0.00260678,0.004021889,0.001869826,0.007114745
703,34013,0.011377071,0.002180564,0.000896197,0.001015236,0.002200177,0.004156828,0.001526531,0.006595084
704,34015,0.010718143,0.002086251,0.00104629,0.001217156,0.002195943,0.005201917,0.001723425,0.008707832
705,34017,0.010447816,0.002199489,0.000848664,0.001028902,0.002303103,0.004788853,0.001584076,0.006837983
706,34019,0.008184614,0.002076379,0.000678109,0.001209031,0.00191868,0.005277683,0.001272111,0.006644413
707,34021,0.008682897,0.002178758,0.000602711,0.001313968,0.002033793,0.004730283,0.001357528,0.006561268
708,34023,0.008958756,0.002177934,0.000796929,0.001117825,0.002255041,0.005207742,0.001585085,0.006716643
709,34025,0.008334509,0.001982087,0.000638251,0.000996416,0.00197564,0.005151135,0.001378937,0.006439814
710,34027,0.006902319,0.001949134,0.00058485,0.001449553,0.001988489,0.006130536,0.00116314,0.006981028
711,34029,0.010381789,0.002068005,0.00087559,0.000966317,0.002286903,0.005656772,0.001716617,0.007505879
712,34031,0.013236662,0.002218611,0.001041197,0.000786413,0.002312363,0.004075449,0.001599848,0.006564837
713,34033,0.01269343,0.002110144,0.00128302,0.000937842,0.002272964,0.004389621,0.002025478,0.00800422
714,34035,0.008601472,0.001990631,0.00076611,0.001050262,0.002119362,0.005121008,0.001562049,0.00678824
715,34037,0.009965328,0.002166054,0.000822435,0.001142169,0.00247285,0.005339361,0.001694771,0.00709697
716,34039,0.011246085,0.002259402,0.000936038,0.000994137,0.002209911,0.004470748,0.001580147,0.006760275
717,34041,0.008092705,0.001711381,0.00079417,0.00095636,0.002080502,0.006263877,0.001280739,0.007483096
718,35001,0.007372483,0.001733023,0.000708417,0.000948346,0.001802371,0.004520755,0.001267881,0.005673354
719,35005,0.010048562,0.002154153,0.001045947,0.000958785,0.001942473,0.005877226,0.001519113,0.00733408
720,35009,0.009627435,0.002079298,0.0011251,0.000939957,0.002520793,0.005297938,0.001723254,0.00764783
721,35013,0.010608838,0.002257122,0.001117586,0.001185263,0.002355894,0.005368438,0.001757775,0.007711527
722,35015,0.011450603,0.002102648,0.001020041,0.000620069,0.002513792,0.004106978,0.001836744,0.008926756
723,35025,0.006129047,0.001094594,0.000656077,0.000435118,0.001203374,0.002518926,0.000917827,0.004320587
724,35027,0.003351627,0.00091145,0.000289349,0.000308639,0.000906627,0.001861479,0.00064139,0.003206952
725,35035,0.00384378,0.000615496,0.000259525,0.000222701,0.000966206,0.001630801,0.000541847,0.003366814
726,35043,0.007223095,0.002001623,0.000763578,0.001281178,0.002305888,0.006551613,0.001480525,0.007001599
727,35045,0.008314745,0.002046324,0.001080419,0.00116506,0.001941767,0.00623357,0.001513582,0.007363778
728,35047,0.004075158,0.001334096,0.000482068,0.000571755,0.001406966,0.002993307,0.000745524,0.003576273
729,35049,0.004315894,0.001595593,0.000555578,0.001175522,0.001556635,0.005218708,0.001007832,0.005479559
730,35061,0.001865996,0.000508279,0.000155596,0.000133697,0.000530178,0.001177917,0.000395328,0.001987015
731,36001,0.008741637,0.002157373,0.000733308,0.001249885,0.002195152,0.005063166,0.001437188,0.006105068
732,36003,0.007921441,0.001884757,0.000764829,0.001461369,0.001953045,0.00524454,0.00192573,0.007702919
733,36005,0.008420931,0.002149658,0.000779847,0.001142355,0.002210583,0.005279202,0.00148963,0.006603318
734,36007,0.008060178,0.00208786,0.000872294,0.001335933,0.001973436,0.005481931,0.00156478,0.006644
735,36009,0.002820282,0.000653843,0.000216586,0.000270878,0.000591962,0.001264486,0.000435506,0.002085876
736,36011,0.009071834,0.002015963,0.000769357,0.000785814,0.002164075,0.004595573,0.001699169,0.006915988
737,36013,0.008809031,0.002118486,0.000837714,0.001094613,0.002133379,0.005834214,0.001515332,0.007524536
738,36015,0.014099277,0.002389583,0.001272152,0.000827636,0.002802173,0.004415694,0.002217671,0.007286632
739,36017,0.009579114,0.002213311,0.000773469,0.001380344,0.00223711,0.005021598,0.001439842,0.007151612
740,36019,0.008124551,0.003333768,0.000781578,0.000820174,0.002108331,0.005577186,0.001283332,0.00591008
741,36021,0.005771637,0.00191213,0.000502265,0.001539103,0.001994372,0.006737982,0.001010404,0.007404731
742,36023,0.01220367,0.002390517,0.000884021,0.001061871,0.002369594,0.004012094,0.001522189,0.006381688
743,36025,0.004145899,0.001023271,0.000349893,0.00064037,0.001089289,0.005037135,0.000686582,0.003776201
744,36027,0.011623934,0.002224011,0.001030094,0.000883647,0.002387006,0.004738435,0.001464472,0.006276544
745,36029,0.01014647,0.002135632,0.000818787,0.001171984,0.002395652,0.004987702,0.001610204,0.007214618
746,36031,0.005807772,0.002286998,0.000772363,0.001053223,0.001865709,0.007392621,0.00129396,0.006911148
747,36033,0.008831186,0.001993607,0.000560187,0.001285135,0.002224273,0.006458629,0.001482848,0.007793192
748,36035,0.011535614,0.002083297,0.001256865,0.001101909,0.002255471,0.004493724,0.001962776,0.006749195
749,36037,0.005884646,0.001247628,0.000493853,0.000549736,0.001361994,0.002904634,0.000829153,0.003940426
750,36039,0.00724822,0.001887863,0.000684717,0.001320526,0.001878081,0.006182017,0.001261836,0.007561233
751,36043,0.010324942,0.002223236,0.001043659,0.000834927,0.002383426,0.004635787,0.001597041,0.007266779
752,36045,0.008178981,0.002085033,0.000818146,0.000959462,0.002055282,0.005065067,0.001363577,0.007296375
753,36047,0.012018745,0.002439748,0.001041224,0.000802678,0.002485109,0.004080088,0.00146767,0.006158616
754,36049,0.005683919,0.001778363,0.000533224,0.001197615,0.001689968,0.005516633,0.001017973,0.005583167
755,36051,0.007037794,0.003184195,0.000787003,0.001194073,0.002306732,0.00632316,0.001257395,0.007354405
756,36053,0.008341963,0.002092732,0.000753094,0.001093434,0.002396866,0.005937855,0.001441016,0.007769901
757,36055,0.008667105,0.002185139,0.00072974,0.00124355,0.00219772,0.005568261,0.001403202,0.00694783
758,36057,0.003927939,0.000941789,0.000292723,0.00059979,0.000975642,0.00279645,0.000562004,0.003586788
759,36059,0.010448597,0.002352053,0.000891213,0.000961289,0.002307649,0.004876174,0.001476798,0.006562159
760,36061,0.009817449,0.002228108,0.000843849,0.000885913,0.00226086,0.004404679,0.001412516,0.006535493
761,36063,0.010275083,0.002184474,0.000845258,0.000862727,0.002446494,0.004941511,0.001831232,0.007737366
762,36065,0.010162789,0.002066778,0.000924754,0.000988577,0.002246025,0.005545809,0.001603722,0.007210638
763,36067,0.008913677,0.002229479,0.000794399,0.001198147,0.002308071,0.005666736,0.00150982,0.007082554
764,36069,0.011890857,0.002167341,0.000818024,0.000990905,0.002272756,0.004465396,0.001648697,0.006556838
765,36071,0.011769149,0.002203694,0.000927733,0.000922507,0.002380747,0.004382561,0.001649667,0.007016801
766,36075,0.01007242,0.00219986,0.001002738,0.000912657,0.002254383,0.005274449,0.001664118,0.007474309
767,36077,0.009585544,0.00236789,0.000873173,0.001090391,0.002339931,0.005643363,0.001608702,0.006404701
768,36079,0.010327379,0.002368004,0.000936397,0.000999424,0.00247605,0.005843478,0.00186379,0.00679338
769,36081,0.010528139,0.002289077,0.000908635,0.000931083,0.002423,0.004951863,0.001538813,0.006877994
770,36083,0.008322929,0.002262758,0.000734734,0.00124518,0.002279331,0.004756433,0.001528025,0.006085583
771,36085,0.011022227,0.002301964,0.000940764,0.000875299,0.002625898,0.005388368,0.001805905,0.007406467
772,36087,0.008137555,0.00199957,0.000672492,0.001331057,0.00205528,0.005356063,0.001356922,0.006595597
773,36091,0.007113676,0.001969077,0.000622605,0.001321157,0.002189006,0.006097889,0.001377325,0.006339969
774,36093,0.008519647,0.002348181,0.001010032,0.001098481,0.002356741,0.005706395,0.001512195,0.007235708
775,36099,0.010332089,0.002410162,0.00116557,0.000790217,0.002489184,0.006025405,0.001580434,0.006558802
776,36101,0.009667436,0.002075136,0.000759385,0.000948456,0.002092183,0.004587305,0.001461429,0.006845313
777,36103,0.010269064,0.002193015,0.000800996,0.001035175,0.002276242,0.004714859,0.001587848,0.006514584
778,36105,0.008894829,0.001811184,0.000835931,0.001105867,0.001950506,0.004793542,0.001371449,0.006704864
779,36109,0.006574432,0.002368486,0.000532167,0.001436622,0.002224595,0.006070815,0.00126304,0.006268379
780,36111,0.009393225,0.002170183,0.000777902,0.000944929,0.00220756,0.004661572,0.001368921,0.006352866
781,36113,0.005812971,0.002242643,0.000850315,0.001049219,0.001715547,0.006464381,0.000979602,0.006573778
782,36115,0.008247407,0.001978759,0.00081933,0.00098165,0.002171997,0.004900521,0.001607742,0.006832903
783,36117,0.009451349,0.002156928,0.000805435,0.001169474,0.002448159,0.005055584,0.001460704,0.007230714
784,36119,0.010216238,0.002301849,0.000849019,0.000993634,0.002183114,0.00463705,0.001399733,0.006539204
785,36121,0.009967694,0.00217536,0.00100651,0.000876638,0.002077956,0.004983847,0.001412361,0.006103995
786,37001,0.008218869,0.002432238,0.000893968,0.001187931,0.002180557,0.006010124,0.001449678,0.007828261
787,37017,0.008413672,0.002078377,0.000776261,0.000901465,0.002303744,0.004131714,0.001652686,0.007311882
788,37019,0.008138604,0.001939901,0.000769487,0.001019022,0.002066234,0.005480376,0.001278998,0.007102876
